Tanggal,Judul Berita,URL,Label,Judul Bersih,Tokenisasi,Jumlah Kata
"Kamis, 30 Apr 2026 21:58 WIB",Badminton Tunadaksa DKI Jakarta Tampilkan Semangat Juang Para Atlet,https://sport.detik.com/fotosport/d-8469002/badminton-tunadaksa-dki-jakarta-tampilkan-semangat-juang-para-atlet,Sport,badminton tunadaksa dki jakarta tampil semangat juang atlet,"['badminton', 'tunadaksa', 'dki', 'jakarta', 'tampil', 'semangat', 'juang', 'atlet']",8
"Kamis, 30 Apr 2026 21:00 WIB",Mandalika Bersiap! Pembalap Jajal Mobil Jelang GT World Challenge Asia 2026,https://sport.detik.com/fotosport/d-8468907/mandalika-bersiap-pembalap-jajal-mobil-jelang-gt-world-challenge-asia-2026,Sport,mandalika siap balap jajal mobil jelang gt world challenge asia,"['mandalika', 'siap', 'balap', 'jajal', 'mobil', 'jelang', 'gt', 'world', 'challenge', 'asia']",10
"Kamis, 30 Apr 2026 19:10 WIB","Maybank Marathon 2026 di Bali 23 Agustus, Usung Lari Spektakuler!",https://sport.detik.com/sportstyle/d-8469030/maybank-marathon-2026-di-bali-23-agustus-usung-lari-spektakuler,Sport,maybank marathon bal agustus usung lari spektakuler,"['maybank', 'marathon', 'bal', 'agustus', 'usung', 'lari', 'spektakuler']",7
"Kamis, 30 Apr 2026 18:10 WIB","Gemilang di Jerez, Veda Ega Pratama Kembali Disanjung Media Jerman",https://sport.detik.com/moto-gp/d-8468838/gemilang-di-jerez-veda-ega-pratama-kembali-disanjung-media-jerman,Sport,gemilang jerez veda ega pratama sanjung media jerman,"['gemilang', 'jerez', 'veda', 'ega', 'pratama', 'sanjung', 'media', 'jerman']",8
"Kamis, 30 Apr 2026 17:10 WIB",Indonesia vs Denmark di Uber Cup 2026: Pelatih Tunggal Bidik 2 Poin,https://sport.detik.com/raket/d-8468711/indonesia-vs-denmark-di-uber-cup-2026-pelatih-tunggal-bidik-2-poin,Sport,indonesia vs denmark uber cup latih tunggal bidik poin,"['indonesia', 'vs', 'denmark', 'uber', 'cup', 'latih', 'tunggal', 'bidik', 'poin']",9
"Kamis, 30 Apr 2026 16:10 WIB",Megawati Mundur dari Timnas Voli Indonesia,https://sport.detik.com/sport-lain/d-8468782/megawati-mundur-dari-timnas-voli-indonesia,Sport,megawati mundur timnas voli indonesia,"['megawati', 'mundur', 'timnas', 'voli', 'indonesia']",5
"Kamis, 30 Apr 2026 15:30 WIB",Alex Marquez Tegaskan Ducati Masih Banyak Pekerjaan Rumah!,https://sport.detik.com/moto-gp/d-8468592/alex-marquez-tegaskan-ducati-masih-banyak-pekerjaan-rumah,Sport,alex marquez tegas ducati banyak kerja rumah,"['alex', 'marquez', 'tegas', 'ducati', 'banyak', 'kerja', 'rumah']",7
"Kamis, 30 Apr 2026 14:30 WIB",Head to Head Indonesia Vs Denmark di Uber Cup 2026: 16 Tahun Tak Ketemu,https://sport.detik.com/raket/d-8468589/head-to-head-indonesia-vs-denmark-di-uber-cup-2026-16-tahun-tak-ketemu,Sport,head to head indonesia vs denmark uber cup tahun tak ketemu,"['head', 'to', 'head', 'indonesia', 'vs', 'denmark', 'uber', 'cup', 'tahun', 'tak', 'ketemu']",11
"Kamis, 30 Apr 2026 14:21 WIB","Alex Marquez Tampil Dominan di Jerez, Maksimalkan Momentum di Kandang",https://sport.detik.com/moto-gp/d-8468582/alex-marquez-tampil-dominan-di-jerez-maksimalkan-momentum-di-kandang,Sport,alex marquez tampil dominan jerez maksimal momentum kandang,"['alex', 'marquez', 'tampil', 'dominan', 'jerez', 'maksimal', 'momentum', 'kandang']",8
"Kamis, 30 Apr 2026 14:19 WIB","Dominasi di GP Jerez, Alex Marquez Tunjukkan Performa Konsisten",https://sport.detik.com/moto-gp/d-8468581/dominasi-di-gp-jerez-alex-marquez-tunjukkan-performa-konsisten,Sport,dominasi gp jerez alex marquez tunjuk performa konsisten,"['dominasi', 'gp', 'jerez', 'alex', 'marquez', 'tunjuk', 'performa', 'konsisten']",8
"Kamis, 30 Apr 2026 12:50 WIB","Erick Thohir Puji Prestasi Tim Panjat Tebing RI, Singgung Asian Games",https://sport.detik.com/sport-lain/d-8468376/erick-thohir-puji-prestasi-tim-panjat-tebing-ri-singgung-asian-games,Sport,erick thohir puji prestasi tim panjat tebing ri singgung asi games,"['erick', 'thohir', 'puji', 'prestasi', 'tim', 'panjat', 'tebing', 'ri', 'singgung', 'asi', 'games']",11
"Kamis, 30 Apr 2026 10:30 WIB","GTWCA: Debut di Mandalika, Sean Gelael Mau Hasil Maksimal",https://sport.detik.com/sport-lain/d-8468047/gtwca-debut-di-mandalika-sean-gelael-mau-hasil-maksimal,Sport,gtwca debut mandalika sean gelael mau hasil maksimal,"['gtwca', 'debut', 'mandalika', 'sean', 'gelael', 'mau', 'hasil', 'maksimal']",8
"Kamis, 30 Apr 2026 09:30 WIB","Indonesia Kandas di Thomas Cup, Fajar: Kami Sudah Kasih yang Terbaik",https://sport.detik.com/raket/d-8467984/indonesia-kandas-di-thomas-cup-fajar-kami-sudah-kasih-yang-terbaik,Sport,indonesia kandas thomas cup fajar sudah kasih baik,"['indonesia', 'kandas', 'thomas', 'cup', 'fajar', 'sudah', 'kasih', 'baik']",8
"Kamis, 30 Apr 2026 09:10 WIB","Jogja Run D-City 2026: Jadwal dan Cara Daftar, Cek di Sini!",https://sport.detik.com/sportstyle/d-8466400/jogja-run-d-city-2026-jadwal-dan-cara-daftar-cek-di-sini,Sport,jogja run d city jadwal cara daftar cek sini,"['jogja', 'run', 'd', 'city', 'jadwal', 'cara', 'daftar', 'cek', 'sini']",9
"Kamis, 30 Apr 2026 08:30 WIB",Jadwal Uber Cup 2026: Indonesia Vs Denmark Malam Ini,https://sport.detik.com/raket/d-8467969/jadwal-uber-cup-2026-indonesia-vs-denmark-malam-ini,Sport,jadwal uber cup indonesia vs denmark malam,"['jadwal', 'uber', 'cup', 'indonesia', 'vs', 'denmark', 'malam']",7
"Kamis, 30 Apr 2026 06:15 WIB",Tim Speed Relay Putri Raih Emas dan Pecahkan Rekor di Asian Beach Games,https://sport.detik.com/sport-lain/d-8467884/tim-speed-relay-putri-raih-emas-dan-pecahkan-rekor-di-asian-beach-games,Sport,tim speed relay putri raih emas pecah rekor asi beach games,"['tim', 'speed', 'relay', 'putri', 'raih', 'emas', 'pecah', 'rekor', 'asi', 'beach', 'games']",11
"Kamis, 30 Apr 2026 03:44 WIB",Ubaya Rebut Gelar Ganda di Campus League Basketball Regional Surabaya,https://sport.detik.com/basket/d-8467876/ubaya-rebut-gelar-ganda-di-campus-league-basketball-regional-surabaya,Sport,ubaya rebut gelar ganda campus league basketball regional surabaya,"['ubaya', 'rebut', 'gelar', 'ganda', 'campus', 'league', 'basketball', 'regional', 'surabaya']",9
"Rabu, 29 Apr 2026 21:31 WIB",Final Renang Kejurnas Akuatik 2026 Jadi Ajang Unjuk Kualitas Atlet Daerah,https://sport.detik.com/fotosport/d-8467597/final-renang-kejurnas-akuatik-2026-jadi-ajang-unjuk-kualitas-atlet-daerah,Sport,final renang kejurnas akuatik jadi ajang unjuk kualitas atlet daerah,"['final', 'renang', 'kejurnas', 'akuatik', 'jadi', 'ajang', 'unjuk', 'kualitas', 'atlet', 'daerah']",10
"Rabu, 29 Apr 2026 20:30 WIB",'Marc Marquez Belum Habis!',https://sport.detik.com/moto-gp/d-8467487/marc-marquez-belum-habis,Sport,marc marquez habis,"['marc', 'marquez', 'habis']",3
"Rabu, 29 Apr 2026 20:05 WIB","Indonesia Gagal Total di Thomas Cup 2026, PBSI Minta Maaf",https://sport.detik.com/raket/d-8467610/indonesia-gagal-total-di-thomas-cup-2026-pbsi-minta-maaf,Sport,indonesia gagal total thomas cup pbsi minta maaf,"['indonesia', 'gagal', 'total', 'thomas', 'cup', 'pbsi', 'minta', 'maaf']",8
"Rabu, 29 Apr 2026 20:01 WIB",Duel Sengit Polo Air Warnai Kejurnas Akuatik 2026,https://sport.detik.com/fotosport/d-8467461/duel-sengit-polo-air-warnai-kejurnas-akuatik-2026,Sport,duel sengit polo air warna kejurnas akuatik,"['duel', 'sengit', 'polo', 'air', 'warna', 'kejurnas', 'akuatik']",7
"Rabu, 29 Apr 2026 19:10 WIB",Kejurnas Akuatik 2026 Jadi Bekal Jason Donovan Yusuf ke Asian Games,https://sport.detik.com/sport-lain/d-8467473/kejurnas-akuatik-2026-jadi-bekal-jason-donovan-yusuf-ke-asian-games,Sport,kejurnas akuatik jadi bekal jason donovan yusuf asi games,"['kejurnas', 'akuatik', 'jadi', 'bekal', 'jason', 'donovan', 'yusuf', 'asi', 'games']",9
"Rabu, 29 Apr 2026 18:10 WIB",Diggia Belum Temukan Versi Terbaik Motor Baru Ducati,https://sport.detik.com/moto-gp/d-8467368/diggia-belum-temukan-versi-terbaik-motor-baru-ducati,Sport,diggia temu versi baik motor baru ducati,"['diggia', 'temu', 'versi', 'baik', 'motor', 'baru', 'ducati']",7
"Rabu, 29 Apr 2026 17:00 WIB",Bocah 11 Tahun Guncang Dunia Catur,https://sport.detik.com/fotosport/d-8466602/bocah-11-tahun-guncang-dunia-catur,Sport,bocah tahun guncang dunia catur,"['bocah', 'tahun', 'guncang', 'dunia', 'catur']",5
"Rabu, 29 Apr 2026 16:40 WIB",Hasil Undian Perempatfinal Uber Cup 2026: Indonesia Vs Denmark!,https://sport.detik.com/raket/d-8467232/hasil-undian-perempatfinal-uber-cup-2026-indonesia-vs-denmark,Sport,hasil undi perempatfinal uber cup indonesia vs denmark,"['hasil', 'undi', 'perempatfinal', 'uber', 'cup', 'indonesia', 'vs', 'denmark']",8
"Rabu, 29 Apr 2026 16:15 WIB",Uber Cup 2026: Indonesia Wajib Maksimal Siapapun Lawannya,https://sport.detik.com/raket/d-8467165/uber-cup-2026-indonesia-wajib-maksimal-siapapun-lawannya,Sport,uber cup indonesia wajib maksimal siapa lawan,"['uber', 'cup', 'indonesia', 'wajib', 'maksimal', 'siapa', 'lawan']",7
"Rabu, 29 Apr 2026 15:30 WIB",Salucci Klaim VR46 Kini Tim Ducati Terbaik,https://sport.detik.com/moto-gp/d-8466831/salucci-klaim-vr46-kini-tim-ducati-terbaik,Sport,salucci klaim vr kini tim ducati baik,"['salucci', 'klaim', 'vr', 'kini', 'tim', 'ducati', 'baik']",7
"Rabu, 29 Apr 2026 14:30 WIB",Alex Marquez: Aprilia Masih Setengah Langkah di Depan Ducati,https://sport.detik.com/moto-gp/d-8466686/alex-marquez-aprilia-masih-setengah-langkah-di-depan-ducati,Sport,alex marquez aprilia tengah langkah depan ducati,"['alex', 'marquez', 'aprilia', 'tengah', 'langkah', 'depan', 'ducati']",7
"Rabu, 29 Apr 2026 13:29 WIB","Jadwal Perempatfinal Uber Cup 2026: Indonesia Main Kapan, Jam Berapa?",https://sport.detik.com/raket/d-8466781/jadwal-perempatfinal-uber-cup-2026-indonesia-main-kapan-jam-berapa,Sport,jadwal perempatfinal uber cup indonesia main kapan jam berapa,"['jadwal', 'perempatfinal', 'uber', 'cup', 'indonesia', 'main', 'kapan', 'jam', 'berapa']",9
"Rabu, 29 Apr 2026 12:30 WIB","Indonesia Gagal Lolos Grup Thomas Cup 2026, Liem Swie King: Sedih",https://sport.detik.com/raket/d-8466577/indonesia-gagal-lolos-grup-thomas-cup-2026-liem-swie-king-sedih,Sport,indonesia gagal lolos grup thomas cup liem swie king sedih,"['indonesia', 'gagal', 'lolos', 'grup', 'thomas', 'cup', 'liem', 'swie', 'king', 'sedih']",10
"Rabu, 29 Apr 2026 11:30 WIB","Indonesia Tersingkir di Thomas Cup 2026, Prediksi 50:50 Vs Prancis Jadi Nyata",https://sport.detik.com/raket/d-8466446/indonesia-tersingkir-di-thomas-cup-2026-prediksi-50-50-vs-prancis-jadi-nyata,Sport,indonesia singkir thomas cup prediksi vs prancis jadi nyata,"['indonesia', 'singkir', 'thomas', 'cup', 'prediksi', 'vs', 'prancis', 'jadi', 'nyata']",9
"Rabu, 29 Apr 2026 11:10 WIB","Mei di Depan Mata, Buruan Daftar Jogja Run D-City 2026!",https://sport.detik.com/sportstyle/d-8466399/mei-di-depan-mata-buruan-daftar-jogja-run-d-city-2026,Sport,mei depan mata buru daftar jogja run d city,"['mei', 'depan', 'mata', 'buru', 'daftar', 'jogja', 'run', 'd', 'city']",9
"Rabu, 29 Apr 2026 10:50 WIB","Sabar/Reza Kalah dari Prancis, Ungkap Faktor Tekanan di Thomas Cup 2026",https://sport.detik.com/raket/d-8466433/sabar-reza-kalah-dari-prancis-ungkap-faktor-tekanan-di-thomas-cup-2026,Sport,sabar reza kalah prancis ungkap faktor tekan thomas cup,"['sabar', 'reza', 'kalah', 'prancis', 'ungkap', 'faktor', 'tekan', 'thomas', 'cup']",9
"Rabu, 29 Apr 2026 10:30 WIB","IMI: Kiandra Ramadhipa Juara di Jerez, Kado untuk Seluruh Rakyat RI",https://sport.detik.com/moto-gp/d-8466382/imi-kiandra-ramadhipa-juara-di-jerez-kado-untuk-seluruh-rakyat-ri,Sport,imi kiandra ramadhipa juara jerez kado seluruh rakyat ri,"['imi', 'kiandra', 'ramadhipa', 'juara', 'jerez', 'kado', 'seluruh', 'rakyat', 'ri']",9
"Rabu, 29 Apr 2026 09:05 WIB",Sirkuit Mandalika dan Balapan Level Dunia,https://sport.detik.com/sport-lain/d-8466262/sirkuit-mandalika-dan-balapan-level-dunia,Sport,sirkuit mandalika balap level dunia,"['sirkuit', 'mandalika', 'balap', 'level', 'dunia']",5
"Rabu, 29 Apr 2026 08:05 WIB",Thomas Cup 2026: Syarat 'Mudah' yang Gagal Dipenuhi Indonesia,https://sport.detik.com/raket/d-8466204/thomas-cup-2026-syarat-mudah-yang-gagal-dipenuhi-indonesia,Sport,thomas cup syarat mudah gagal penuh indonesia,"['thomas', 'cup', 'syarat', 'mudah', 'gagal', 'penuh', 'indonesia']",7
"Rabu, 29 Apr 2026 07:15 WIB",Menjaring Atlet Asian Games 2026 di Kejurnas Akuatik,https://sport.detik.com/sport-lain/d-8466130/menjaring-atlet-asian-games-2026-di-kejurnas-akuatik,Sport,jaring atlet asi games kejurnas akuatik,"['jaring', 'atlet', 'asi', 'games', 'kejurnas', 'akuatik']",6
"Rabu, 29 Apr 2026 06:39 WIB",Video Indonesia Tersingkir! Jojo Cs Kalah Telak 1-4 dari Prancis di Thomas Cup 2026,https://20.detik.com/hidden-video/20260429-260429037/video-indonesia-tersingkir-jojo-cs-kalah-telak-1-4-dari-prancis-di-thomas-cup-2026,Sport,video indonesia singkir jojo cs kalah telak prancis thomas cup,"['video', 'indonesia', 'singkir', 'jojo', 'cs', 'kalah', 'telak', 'prancis', 'thomas', 'cup']",10
"Rabu, 29 Apr 2026 06:00 WIB",Balapan Off-road NETT 2026 Sajikan Aksi Penuh Adrenalin,https://sport.detik.com/fotosport/d-8463405/balapan-off-road-nett-2026-sajikan-aksi-penuh-adrenalin,Sport,balap off road nett saji aksi penuh adrenalin,"['balap', 'off', 'road', 'nett', 'saji', 'aksi', 'penuh', 'adrenalin']",8
"Rabu, 29 Apr 2026 05:45 WIB",Sejarah! RI Perdana Gagal Lolos dari Fase Grup Thomas Cup,https://sport.detik.com/raket/d-8466151/sejarah-ri-perdana-gagal-lolos-dari-fase-grup-thomas-cup,Sport,sejarah ri perdana gagal lolos fase grup thomas cup,"['sejarah', 'ri', 'perdana', 'gagal', 'lolos', 'fase', 'grup', 'thomas', 'cup']",9
"Rabu, 29 Apr 2026 05:15 WIB",Respons Akuatik Indonesia Soal Pelatnas Asian Games Disetop Sementara,https://sport.detik.com/sport-lain/d-8466128/respons-akuatik-indonesia-soal-pelatnas-asian-games-disetop-sementara,Sport,respons akuatik indonesia soal pelatnas asi games setop,"['respons', 'akuatik', 'indonesia', 'soal', 'pelatnas', 'asi', 'games', 'setop']",8
"Rabu, 29 Apr 2026 04:46 WIB",Hasil Thomas Cup 2026: Indonesia Tersingkir Usai Dipermak Prancis,https://sport.detik.com/raket/d-8466137/hasil-thomas-cup-2026-indonesia-tersingkir-usai-dipermak-prancis,Sport,hasil thomas cup indonesia singkir usai permak prancis,"['hasil', 'thomas', 'cup', 'indonesia', 'singkir', 'usai', 'permak', 'prancis']",8
"Rabu, 29 Apr 2026 01:13 WIB","Thomas Cup 2026: Alwi Farhan Kalah, Indonesia 0-2 Prancis",https://sport.detik.com/raket/d-8466121/thomas-cup-2026-alwi-farhan-kalah-indonesia-0-2-prancis,Sport,thomas cup alwi farhan kalah indonesia prancis,"['thomas', 'cup', 'alwi', 'farhan', 'kalah', 'indonesia', 'prancis']",7
"Rabu, 29 Apr 2026 00:09 WIB","Thomas Cup 2026: Jojo Kalah, Indonesia 0-1 Prancis",https://sport.detik.com/raket/d-8466111/thomas-cup-2026-jojo-kalah-indonesia-0-1-prancis,Sport,thomas cup jojo kalah indonesia prancis,"['thomas', 'cup', 'jojo', 'kalah', 'indonesia', 'prancis']",6
"Selasa, 28 Apr 2026 22:15 WIB","Sempat Pelatnas Asian Games, Flairene Sedih Dikembalikan ke Klub",https://sport.detik.com/sport-lain/d-8465926/sempat-pelatnas-asian-games-flairene-sedih-dikembalikan-ke-klub,Sport,sempat pelatnas asi games flairene sedih kembali klub,"['sempat', 'pelatnas', 'asi', 'games', 'flairene', 'sedih', 'kembali', 'klub']",8
"Selasa, 28 Apr 2026 20:55 WIB","Uber Cup 2026: Ester Menang, Indonesia Jadi Juara Grup C",https://sport.detik.com/raket/d-8465914/uber-cup-2026-ester-menang-indonesia-jadi-juara-grup-c,Sport,uber cup ester menang indonesia jadi juara grup c,"['uber', 'cup', 'ester', 'menang', 'indonesia', 'jadi', 'juara', 'grup', 'c']",9
"Selasa, 28 Apr 2026 19:34 WIB","Uber Cup 2026: Rachel/Febi Menang, Indonesia Vs Taiwan 2-2",https://sport.detik.com/raket/d-8465831/uber-cup-2026-rachel-febi-menang-indonesia-vs-taiwan-2-2,Sport,uber cup rachel febi menang indonesia vs taiwan,"['uber', 'cup', 'rachel', 'febi', 'menang', 'indonesia', 'vs', 'taiwan']",8
"Selasa, 28 Apr 2026 19:10 WIB",MotoGP Prancis: Quartararo Pesimistis Tatap Balapan Kandang,https://sport.detik.com/moto-gp/d-8465750/motogp-prancis-quartararo-pesimistis-tatap-balapan-kandang,Sport,motogp prancis quartararo pesimistis tatap balap kandang,"['motogp', 'prancis', 'quartararo', 'pesimistis', 'tatap', 'balap', 'kandang']",7
"Selasa, 28 Apr 2026 18:30 WIB","Putri KW Sumbang Poin, Termotivasi Dukungan Tim Uber RI di Pinggir Lapangan",https://sport.detik.com/raket/d-8465707/putri-kw-sumbang-poin-termotivasi-dukungan-tim-uber-ri-di-pinggir-lapangan,Sport,putri kw sumbang poin motivasi dukung tim uber ri pinggir lapang,"['putri', 'kw', 'sumbang', 'poin', 'motivasi', 'dukung', 'tim', 'uber', 'ri', 'pinggir', 'lapang']",11
"Selasa, 28 Apr 2026 18:23 WIB","Uber Cup 2026: Dhinda Tumbang, Indonesia Tertinggal 1-2 dari Taiwan",https://sport.detik.com/raket/d-8465716/uber-cup-2026-dhinda-tumbang-indonesia-tertinggal-1-2-dari-taiwan,Sport,uber cup dhinda tumbang indonesia tinggal taiwan,"['uber', 'cup', 'dhinda', 'tumbang', 'indonesia', 'tinggal', 'taiwan']",7
"Selasa, 28 Apr 2026 18:10 WIB",Uber Cup 2026: Tiwi/Fadia Minta Maaf Kalah,https://sport.detik.com/raket/d-8465690/uber-cup-2026-tiwi-fadia-minta-maaf-kalah,Sport,uber cup tiwi fadia minta maaf kalah,"['uber', 'cup', 'tiwi', 'fadia', 'minta', 'maaf', 'kalah']",7
"Selasa, 28 Apr 2026 17:50 WIB",Quartararo: Yamaha Belum Ada Perubahan Signifikan,https://sport.detik.com/moto-gp/d-8465661/quartararo-yamaha-belum-ada-perubahan-signifikan,Sport,quartararo yamaha ada ubah signifikan,"['quartararo', 'yamaha', 'ada', 'ubah', 'signifikan']",5
"Selasa, 28 Apr 2026 17:02 WIB","Uber Cup 2026: Tiwi/Fadia Kalah, Taiwan Vs Indonesia 1-1",https://sport.detik.com/raket/d-8465577/uber-cup-2026-tiwi-fadia-kalah-taiwan-vs-indonesia-1-1,Sport,uber cup tiwi fadia kalah taiwan vs indonesia,"['uber', 'cup', 'tiwi', 'fadia', 'kalah', 'taiwan', 'vs', 'indonesia']",8
"Selasa, 28 Apr 2026 16:07 WIB","Uber Cup 2026: Putri KW Buka Poin, Indonesia Ungguli Taiwan 1-0",https://sport.detik.com/raket/d-8465449/uber-cup-2026-putri-kw-buka-poin-indonesia-ungguli-taiwan-1-0,Sport,uber cup putri kw buka poin indonesia unggul taiwan,"['uber', 'cup', 'putri', 'kw', 'buka', 'poin', 'indonesia', 'unggul', 'taiwan']",9
"Selasa, 28 Apr 2026 15:10 WIB",Alex Marquez Optimalkan Magis Sirkuit Jerez,https://sport.detik.com/moto-gp/d-8465215/alex-marquez-optimalkan-magis-sirkuit-jerez,Sport,alex marquez optimal magis sirkuit jerez,"['alex', 'marquez', 'optimal', 'magis', 'sirkuit', 'jerez']",6
"Selasa, 28 Apr 2026 14:30 WIB",Thomas Cup 2026: Kans Fajar/Joaquin Main Lagi Saat Indonesia vs Prancis,https://sport.detik.com/raket/d-8465119/thomas-cup-2026-kans-fajar-joaquin-main-lagi-saat-indonesia-vs-prancis,Sport,thomas cup kans fajar joaquin main saat indonesia vs prancis,"['thomas', 'cup', 'kans', 'fajar', 'joaquin', 'main', 'saat', 'indonesia', 'vs', 'prancis']",10
"Selasa, 28 Apr 2026 13:30 WIB",Uber Cup 2026: Putri KW dkk Dituntut Berani Lawan Taiwan,https://sport.detik.com/raket/d-8464996/uber-cup-2026-putri-kw-dkk-dituntut-berani-lawan-taiwan,Sport,uber cup putri kw dkk tuntut berani lawan taiwan,"['uber', 'cup', 'putri', 'kw', 'dkk', 'tuntut', 'berani', 'lawan', 'taiwan']",9
"Selasa, 28 Apr 2026 12:30 WIB",Tim Uber dan Thomas Indonesia Buru Status Juara Grup,https://sport.detik.com/raket/d-8464876/tim-uber-dan-thomas-indonesia-buru-status-juara-grup,Sport,tim uber thomas indonesia buru status juara grup,"['tim', 'uber', 'thomas', 'indonesia', 'buru', 'status', 'juara', 'grup']",8
"Selasa, 28 Apr 2026 11:53 WIB","Seri MotoGP Spanyol Tuntas, Ini Pemenang Bold Riders Podium Picks",https://sport.detik.com/moto-gp/d-8464919/seri-motogp-spanyol-tuntas-ini-pemenang-bold-riders-podium-picks,Sport,seri motogp spanyol tuntas menang bold riders podium picks,"['seri', 'motogp', 'spanyol', 'tuntas', 'menang', 'bold', 'riders', 'podium', 'picks']",9
"Selasa, 28 Apr 2026 11:50 WIB","Sehabis Tes Jerez, Marc Marquez Lebih Pede!",https://sport.detik.com/moto-gp/d-8464873/sehabis-tes-jerez-marc-marquez-lebih-pede,Sport,habis tes jerez marc marquez lebih pede,"['habis', 'tes', 'jerez', 'marc', 'marquez', 'lebih', 'pede']",7
"Selasa, 28 Apr 2026 09:10 WIB",Sudah Daftar Jogja Run D-City 2026? Hadiahnya Wow Banget nih!,https://sport.detik.com/sportstyle/d-8462637/sudah-daftar-jogja-run-d-city-2026-hadiahnya-wow-banget-nih,Sport,daftar jogja run d city hadiah wow banget nih,"['daftar', 'jogja', 'run', 'd', 'city', 'hadiah', 'wow', 'banget', 'nih']",9
"Selasa, 28 Apr 2026 00:15 WIB",HGI City Cup 2026: Upaya Majukan Ekonomi Surabaya Lewat Olahraga,https://sport.detik.com/sport-lain/d-8464270/hgi-city-cup-2026-upaya-majukan-ekonomi-surabaya-lewat-olahraga,Sport,hgi city cup upaya maju ekonomi surabaya lewat olahraga,"['hgi', 'city', 'cup', 'upaya', 'maju', 'ekonomi', 'surabaya', 'lewat', 'olahraga']",9
"Senin, 27 Apr 2026 23:29 WIB",Hasil Tes MotoGP Jerez 2026: Ai Ogura Tercepat,https://sport.detik.com/moto-gp/d-8464336/hasil-tes-motogp-jerez-2026-ai-ogura-tercepat,Sport,hasil tes motogp jerez ai ogura cepat,"['hasil', 'tes', 'motogp', 'jerez', 'ai', 'ogura', 'cepat']",7
"Senin, 27 Apr 2026 23:15 WIB",Jakarta Home Run League 2026 Hadir Lebih Kompetitif,https://sport.detik.com/g-sport/d-8464192/jakarta-home-run-league-2026-hadir-lebih-kompetitif,Sport,jakarta home run league hadir lebih kompetitif,"['jakarta', 'home', 'run', 'league', 'hadir', 'lebih', 'kompetitif']",7
